Ticket Nr,Sub Nr,Log Type,Trade Date Time,Scale Nr,Void Type,Sales Type,PLU Nr,PLU Name,Weight,Weight Unit,Quantity,Unit Price,Total Price,Effective Price,Trade Date,Trade Time
316,1,Details,2020-09-04 18:24:15,48,Normal,Normal,172,Pork kalinawan-pure,0.784,kg,1.0,129.0,101.25,101.25,2020-09-04,18:24:15
315,1,Details,2020-09-04 18:19:10,48,Normal,Normal,180,Pork liver,0.392,kg,1.0,119.0,46.75,46.75,2020-09-04,18:19:10
315,2,Details,2020-09-04 18:19:50,48,Normal,Normal,172,Pork kalinawan-pure,1.01,kg,1.0,129.0,130.25,130.25,2020-09-04,18:19:50
310,1,Details,2020-09-04 18:18:32,126,Normal,Normal,450,Hamburger Patties,0.336,kg,1.0,519.0,174.5,174.5,2020-09-04,18:18:32
310,2,Details,2020-09-04 18:18:35,126,Normal,Normal,823,Boneless Bangus,0.0,PCS,1.0,159.0,159.0,159.0,2020-09-04,18:18:35
309,1,Details,2020-09-04 18:14:27,126,Normal,Normal,809,Breakfast Sausage,0.0,PCS,1.0,134.0,134.0,134.0,2020-09-04,18:14:27
308,1,Details,2020-09-04 17:55:33,126,Normal,Normal,435,Longanisa,0.274,kg,1.0,362.0,99.25,99.25,2020-09-04,17:55:33
308,2,Details,2020-09-04 17:56:02,126,Normal,Normal,400,Tocino,0.288,kg,1.0,369.0,106.25,106.25,2020-09-04,17:56:02
314,1,Details,2020-09-04 17:55:28,48,Normal,Normal,130,Pork buto buto,0.544,kg,1.0,189.0,102.75,102.75,2020-09-04,17:55:28
313,1,Details,2020-09-04 17:40:47,48,Normal,Normal,612,Garlic,0.084,kg,1.0,119.0,10.0,10.0,2020-09-04,17:40:47
313,2,Details,2020-09-04 17:40:51,48,Normal,Normal,611,W. Onion,0.08,kg,1.0,99.0,8.0,8.0,2020-09-04,17:40:51
313,3,Details,2020-09-04 17:40:57,48,Normal,Normal,610,Red Onion,0.094,kg,1.0,125.0,11.75,11.75,2020-09-04,17:40:57
313,4,Details,2020-09-04 17:41:22,48,Normal,Normal,691,Mango,0.946,kg,1.0,180.0,170.25,170.25,2020-09-04,17:41:22
307,1,Details,2020-09-04 17:40:37,126,Normal,Normal,234,beef paypay,0.606,kg,1.0,315.0,191.0,191.0,2020-09-04,17:40:37
306,1,Details,2020-09-04 17:35:15,126,Normal,Normal,262,beef paa,1.788,kg,1.0,188.0,336.25,336.25,2020-09-04,17:35:15
305,1,Details,2020-09-04 17:27:32,126,Normal,Normal,400,Tocino,1.06,kg,1.0,369.0,391.25,391.25,2020-09-04,17:27:32
312,1,Details,2020-09-04 17:10:27,48,Normal,Normal,520,Chicharon-Bituka,0.0,PCS,1.0,14.0,14.0,14.0,2020-09-04,17:10:27
304,1,Details,2020-09-04 17:01:27,126,Normal,Normal,435,Longanisa,1.478,kg,1.0,362.0,535.0,535.0,2020-09-04,17:01:27
304,2,Details,2020-09-04 17:01:33,126,Normal,Normal,819,Corned beef,0.456,kg,1.0,422.0,192.5,192.5,2020-09-04,17:01:33
304,3,Details,2020-09-04 17:01:38,126,Normal,Normal,400,Tocino,0.548,kg,1.0,369.0,202.25,202.25,2020-09-04,17:01:38
311,1,Details,2020-09-04 16:50:29,48,Normal,Normal,230,beef buto-buto 1,1.85,kg,1.0,269.0,497.75,497.75,2020-09-04,16:50:29
311,2,Details,2020-09-04 16:50:37,48,Normal,Normal,206,beef tenderloin,0.732,kg,1.0,543.0,397.5,397.5,2020-09-04,16:50:37
311,3,Details,2020-09-04 16:50:58,48,Normal,Normal,204,beef sirlion/rump/porterhouse,0.966,kg,1.0,469.0,453.0,453.0,2020-09-04,16:50:58
311,4,Details,2020-09-04 16:51:01,48,Normal,Normal,210,beef giniling,0.994,kg,1.0,352.0,350.0,350.0,2020-09-04,16:51:01
311,5,Details,2020-09-04 16:51:06,48,Normal,Normal,230,beef buto-buto 1,0.918,kg,1.0,269.0,247.0,247.0,2020-09-04,16:51:06
311,6,Details,2020-09-04 16:51:22,48,Normal,Normal,250,beef bulalo,1.33,kg,1.0,352.0,468.25,468.25,2020-09-04,16:51:22
311,7,Details,2020-09-04 16:51:27,48,Normal,Normal,124,Porkchop-batok,1.24,kg,1.0,179.0,222.0,222.0,2020-09-04,16:51:27
311,8,Details,2020-09-04 16:54:47,48,Normal,Normal,110,Pork giniling,1.04,kg,1.0,231.0,240.25,240.25,2020-09-04,16:54:47
303,1,Details,2020-09-04 16:47:58,126,Normal,Normal,300,chicken fresh,1.408,kg,1.0,159.0,223.75,223.75,2020-09-04,16:47:58
310,1,Details,2020-09-04 16:48:53,48,Normal,Normal,618,Carrots,0.14,kg,1.0,75.0,10.5,10.5,2020-09-04,16:48:53
309,1,Details,2020-09-04 16:30:10,48,Normal,Normal,695,Calamansi,0.344,kg,1.0,81.0,27.75,27.75,2020-09-04,16:30:10
302,1,Details,2020-09-04 16:22:42,126,Normal,Normal,465,Marinated Chicken,0.52,kg,1.0,299.0,155.5,155.5,2020-09-04,16:22:42
302,2,Details,2020-09-04 16:23:44,126,Normal,Normal,430,Swiss Grill Sausage,0.274,kg,1.0,439.0,120.25,120.25,2020-09-04,16:23:44
308,1,Details,2020-09-04 16:15:18,48,Normal,Normal,672,Org.Papaya Green,0.37,kg,1.0,19.0,7.0,7.0,2020-09-04,16:15:18
308,2,Details,2020-09-04 16:15:23,48,Normal,Normal,616,Luya,0.05,kg,1.0,212.0,10.5,10.5,2020-09-04,16:15:23
308,3,Details,2020-09-04 16:15:30,48,Normal,Normal,656,Sili pansigang,0.022,kg,1.0,99.0,2.25,2.25,2020-09-04,16:15:30
307,1,Details,2020-09-04 15:49:28,48,Normal,Normal,124,Porkchop-batok,1.538,kg,1.0,179.0,275.25,275.25,2020-09-04,15:49:28
307,2,Details,2020-09-04 15:50:19,48,Normal,Normal,520,Chicharon-Bituka,0.0,PCS,6.0,14.0,84.0,84.0,2020-09-04,15:50:19
306,1,Details,2020-09-04 15:35:13,48,Normal,Normal,140,Pork kinalas,1.356,kg,1.0,139.0,188.5,188.5,2020-09-04,15:35:13
306,2,Details,2020-09-04 15:36:22,48,Normal,Normal,110,Pork giniling,0.254,kg,1.0,231.0,58.75,58.75,2020-09-04,15:36:22
306,3,Details,2020-09-04 15:37:03,48,Normal,Normal,172,Pork kalinawan-pure,0.634,kg,1.0,129.0,81.75,81.75,2020-09-04,15:37:03
306,4,Details,2020-09-04 15:37:50,48,Normal,Normal,100,PORK LAMAN,1.022,kg,1.0,209.0,213.5,213.5,2020-09-04,15:37:50
305,1,Details,2020-09-04 15:41:48,48,Normal,Normal,270,beef paksiwin,1.018,kg,1.0,197.0,200.5,200.5,2020-09-04,15:41:48
301,1,Details,2020-09-04 15:27:03,126,Normal,Normal,200,beef laman,3.004,kg,1.0,387.0,1162.5,1162.5,2020-09-04,15:27:03
301,2,Details,2020-09-04 15:29:08,126,Normal,Normal,210,beef giniling,1.014,kg,1.0,352.0,357.0,357.0,2020-09-04,15:29:08
301,3,Details,2020-09-04 15:30:24,126,Normal,Normal,110,Pork giniling,1.008,kg,1.0,231.0,232.75,232.75,2020-09-04,15:30:24
301,4,Details,2020-09-04 15:33:46,126,Normal,Normal,100,PORK LAMAN,5.032,kg,1.0,209.0,1051.75,1051.75,2020-09-04,15:33:46
301,5,Details,2020-09-04 15:36:07,126,Normal,Normal,300,chicken fresh,4.014,kg,1.0,159.0,638.25,638.25,2020-09-04,15:36:07
304,1,Details,2020-09-04 15:29:56,48,Normal,Normal,611,W. Onion,0.362,kg,1.0,99.0,35.75,35.75,2020-09-04,15:29:56
300,1,Details,2020-09-04 15:27:33,126,Normal,Normal,250,beef bulalo,1.2,kg,1.0,352.0,422.5,422.5,2020-09-04,15:27:33
299,1,Details,2020-09-04 15:26:49,126,Normal,Normal,202,beef steak,1.172,kg,1.0,402.0,471.25,471.25,2020-09-04,15:26:49
298,1,Details,2020-09-04 15:16:12,126,Normal,Normal,230,beef buto-buto 1,1.032,kg,1.0,269.0,277.5,277.5,2020-09-04,15:16:12
303,1,Details,2020-09-04 14:51:20,48,Normal,Normal,666,Org Rambutan,1.006,kg,1.0,100.0,100.5,100.5,2020-09-04,14:51:20
297,1,Details,2020-09-04 14:48:46,126,Normal,Normal,270,beef paksiwin,1.0,kg,1.0,197.0,197.0,197.0,2020-09-04,14:48:46
296,1,Details,2020-09-04 14:41:25,126,Normal,Normal,250,beef bulalo,0.84,kg,1.0,352.0,295.75,295.75,2020-09-04,14:41:25
302,1,Details,2020-09-04 13:52:26,48,Normal,Normal,520,Chicharon-Bituka,0.0,PCS,1.0,14.0,14.0,14.0,2020-09-04,13:52:26
295,1,Details,2020-09-04 13:51:10,126,Normal,Normal,118,Bacon sliced/skinless liempo,0.556,kg,1.0,385.0,214.0,214.0,2020-09-04,13:51:10
301,1,Details,2020-09-04 13:48:03,48,Normal,Normal,666,Org Rambutan,0.236,kg,1.0,100.0,23.5,23.5,2020-09-04,13:48:03
294,1,Details,2020-09-04 13:43:08,126,Normal,Normal,126,Pork ribs,3.078,kg,1.0,249.0,766.5,766.5,2020-09-04,13:43:08
294,2,Details,2020-09-04 13:43:19,126,Normal,Normal,112,Pork liempo,2.026,kg,1.0,359.0,727.25,727.25,2020-09-04,13:43:19
294,3,Details,2020-09-04 13:43:25,126,Normal,Normal,110,Pork giniling,2.024,kg,1.0,231.0,467.5,467.5,2020-09-04,13:43:25
294,4,Details,2020-09-04 13:43:32,126,Normal,Normal,210,beef giniling,2.022,kg,1.0,352.0,711.75,711.75,2020-09-04,13:43:32
294,5,Details,2020-09-04 13:43:38,126,Normal,Normal,100,PORK LAMAN,2.044,kg,1.0,209.0,427.25,427.25,2020-09-04,13:43:38
294,6,Details,2020-09-04 13:43:48,126,Normal,Normal,106,Pork tenderloin,1.496,kg,1.0,279.0,417.5,417.5,2020-09-04,13:43:48
300,1,Details,2020-09-04 13:17:43,48,Normal,Normal,640,Cabbage,0.47,kg,1.0,69.0,32.5,32.5,2020-09-04,13:17:43
293,1,Details,2020-09-04 13:09:00,126,Normal,Normal,230,beef buto-buto 1,2.418,kg,1.0,269.0,650.5,650.5,2020-09-04,13:09:00
293,2,Details,2020-09-04 13:09:47,126,Normal,Normal,260,beef balat,1.05,kg,1.0,89.0,93.5,93.5,2020-09-04,13:09:47
292,1,Details,2020-09-04 13:07:16,126,Normal,Normal,210,beef giniling,0.508,kg,1.0,352.0,178.75,178.75,2020-09-04,13:07:16
291,1,Details,2020-09-04 11:50:39,126,Normal,Normal,827,Salmon-Fresh-whole,1.072,kg,1.0,819.0,878.0,878.0,2020-09-04,11:50:39
290,1,Details,2020-09-04 11:48:55,126,Normal,Normal,827,Salmon-Fresh-whole,1.064,kg,1.0,819.0,871.5,871.5,2020-09-04,11:48:55
290,2,Details,2020-09-04 11:49:07,126,Normal,Normal,827,Salmon-Fresh-whole,1.032,kg,1.0,819.0,845.25,845.25,2020-09-04,11:49:07
299,1,Details,2020-09-04 11:30:56,48,Normal,Normal,624,Monggo Beans,0.252,kg,1.0,109.0,27.5,27.5,2020-09-04,11:30:56
299,2,Details,2020-09-04 11:31:18,48,Normal,Normal,611,W. Onion,0.152,kg,1.0,99.0,15.0,15.0,2020-09-04,11:31:18
299,3,Details,2020-09-04 11:31:34,48,Normal,Normal,610,Red Onion,0.214,kg,1.0,125.0,26.75,26.75,2020-09-04,11:31:34
289,1,Details,2020-09-04 11:28:38,126,Normal,Normal,118,Bacon sliced/skinless liempo,0.546,kg,1.0,385.0,210.25,210.25,2020-09-04,11:28:38
289,2,Details,2020-09-04 11:28:43,126,Normal,Normal,435,Longanisa,0.634,kg,1.0,362.0,229.5,229.5,2020-09-04,11:28:43
289,3,Details,2020-09-04 11:29:17,126,Normal,Normal,230,beef buto-buto 1,0.536,kg,1.0,269.0,144.25,144.25,2020-09-04,11:29:17
288,1,Details,2020-09-04 11:25:01,126,Normal,Normal,747,Korean Kimchi,0.0,PCS,1.0,150.0,150.0,150.0,2020-09-04,11:25:01
287,1,Details,2020-09-04 11:24:28,126,Normal,Normal,118,Bacon sliced/skinless liempo,1.082,kg,1.0,385.0,416.5,416.5,2020-09-04,11:24:28
286,1,Details,2020-09-04 11:18:00,126,Normal,Normal,118,Bacon sliced/skinless liempo,1.32,kg,1.0,385.0,508.25,508.25,2020-09-04,11:18:00
286,2,Details,2020-09-04 11:18:15,126,Normal,Normal,209,Beef Shortplate-impt,0.704,kg,1.0,669.0,471.0,471.0,2020-09-04,11:18:15
285,1,Details,2020-09-04 10:30:02,126,Normal,Normal,460,Cordon Bleu,0.918,kg,1.0,459.0,421.25,421.25,2020-09-04,10:30:02
284,1,Details,2020-09-04 10:09:15,126,Normal,Normal,126,Pork ribs,2.016,kg,1.0,249.0,502.0,502.0,2020-09-04,10:09:15
284,2,Details,2020-09-04 10:10:36,126,Normal,Normal,120,Pork Chops,2.066,kg,1.0,209.0,431.75,431.75,2020-09-04,10:10:36
284,3,Details,2020-09-04 10:13:56,126,Normal,Normal,230,beef buto-buto 1,1.104,kg,1.0,269.0,297.0,297.0,2020-09-04,10:13:56
283,1,Details,2020-09-04 09:58:56,126,Normal,Normal,251,beef bulalo canteen,3.064,kg,1.0,342.0,1048.0,1048.0,2020-09-04,09:58:56
282,1,Details,2020-09-04 09:57:51,126,Normal,Normal,209,Beef Shortplate-impt,0.73,kg,1.0,669.0,488.25,488.25,2020-09-04,09:57:51
282,2,Details,2020-09-04 09:57:58,126,Normal,Normal,118,Bacon sliced/skinless liempo,0.496,kg,1.0,385.0,191.0,191.0,2020-09-04,09:57:58
298,1,Details,2020-09-04 09:46:02,48,Normal,Normal,990,Sandwich,0.0,PCS,1.0,45.0,45.0,45.0,2020-09-04,09:46:02
297,1,Details,2020-09-03 18:38:12,48,Normal,Normal,520,Chicharon-Bituka,0.0,PCS,4.0,14.0,56.0,56.0,2020-09-03,18:38:12
297,2,Details,2020-09-03 18:38:51,48,Normal,Normal,678,Org.Turmeric,0.212,kg,1.0,189.0,40.0,40.0,2020-09-03,18:38:51
281,1,Details,2020-09-03 18:02:36,126,Normal,Normal,130,Pork buto buto,0.516,kg,1.0,189.0,97.5,97.5,2020-09-03,18:02:36
281,2,Details,2020-09-03 18:03:18,126,Normal,Normal,575,fresh Tokwa,0.0,PCS,1.0,13.0,13.0,13.0,2020-09-03,18:03:18
280,1,Details,2020-09-03 17:45:31,126,Normal,Normal,808,Hungarian sausage,0.0,PCS,1.0,139.0,139.0,139.0,2020-09-03,17:45:31
279,1,Details,2020-09-03 17:41:51,126,Normal,Normal,240,beef kinalas,1.116,kg,1.0,214.0,238.75,238.75,2020-09-03,17:41:51
279,2,Details,2020-09-03 17:42:59,126,Normal,Normal,200,beef laman,0.338,kg,1.0,387.0,130.75,130.75,2020-09-03,17:42:59
279,3,Details,2020-09-03 17:44:02,126,Normal,Normal,100,PORK LAMAN,1.008,kg,1.0,209.0,210.75,210.75,2020-09-03,17:44:02
296,1,Details,2020-09-03 17:36:16,48,Normal,Normal,120,Pork Chops,1.084,kg,1.0,209.0,226.5,226.5,2020-09-03,17:36:16
296,2,Details,2020-09-03 17:36:33,48,Normal,Normal,126,Pork ribs,0.99,kg,1.0,249.0,246.5,246.5,2020-09-03,17:36:33
296,3,Details,2020-09-03 17:38:16,48,Normal,Normal,823,Boneless Bangus,0.0,PCS,1.0,159.0,159.0,159.0,2020-09-03,17:38:16
296,4,Details,2020-09-03 17:38:57,48,Normal,Normal,120,Pork Chops,0.994,kg,1.0,209.0,207.75,207.75,2020-09-03,17:38:57
296,5,Details,2020-09-03 17:39:49,48,Normal,Normal,695,Calamansi,0.332,kg,1.0,81.0,27.0,27.0,2020-09-03,17:39:49
278,1,Details,2020-09-03 17:35:03,126,Normal,Normal,435,Longanisa,1.098,kg,1.0,362.0,397.5,397.5,2020-09-03,17:35:03
295,1,Details,2020-09-03 17:07:21,48,Normal,Normal,650,Tomato /LOCAL,0.31,kg,1.0,99.0,30.75,30.75,2020-09-03,17:07:21
294,1,Details,2020-09-03 16:59:14,48,Normal,Normal,118,Bacon sliced/skinless liempo,0.674,kg,1.0,385.0,259.5,259.5,2020-09-03,16:59:14
294,2,Details,2020-09-03 16:59:20,48,Normal,Normal,209,Beef Shortplate-impt,0.678,kg,1.0,669.0,453.5,453.5,2020-09-03,16:59:20
294,3,Details,2020-09-03 16:59:48,48,Normal,Normal,520,Chicharon-Bituka,0.0,PCS,8.0,14.0,112.0,112.0,2020-09-03,16:59:48
277,1,Details,2020-09-03 16:55:59,126,Normal,Normal,432,MERGUEZ,0.47,kg,1.0,549.0,258.0,258.0,2020-09-03,16:55:59
277,2,Details,2020-09-03 16:56:04,126,Normal,Normal,118,Bacon sliced/skinless liempo,0.71,kg,1.0,385.0,273.25,273.25,2020-09-03,16:56:04
276,1,Details,2020-09-03 16:52:32,126,Normal,Normal,210,beef giniling,0.514,kg,1.0,352.0,181.0,181.0,2020-09-03,16:52:32
275,1,Details,2020-09-03 16:51:26,126,Normal,Normal,463,Pork BBQ,0.832,kg,1.0,399.0,332.0,332.0,2020-09-03,16:51:26
274,1,Details,2020-09-03 16:48:53,126,Normal,Normal,440,Peperoni sausage,0.488,kg,1.0,476.0,232.25,232.25,2020-09-03,16:48:53
274,2,Details,2020-09-03 16:51:01,126,Normal,Normal,432,MERGUEZ,0.53,kg,1.0,549.0,291.0,291.0,2020-09-03,16:51:01
273,1,Details,2020-09-03 16:48:52,126,Normal,Normal,118,Bacon sliced/skinless liempo,0.532,kg,1.0,385.0,204.75,204.75,2020-09-03,16:48:52
272,1,Details,2020-09-03 16:42:56,126,Normal,Normal,828,Salmon-Fresh- fillet,0.384,kg,1.0,1120.0,430.0,430.0,2020-09-03,16:42:56
293,1,Details,2020-09-03 16:41:23,48,Normal,Normal,100,PORK LAMAN,1.534,kg,1.0,209.0,320.5,320.5,2020-09-03,16:41:23
293,2,Details,2020-09-03 16:42:02,48,Normal,Normal,520,Chicharon-Bituka,0.0,PCS,3.0,14.0,42.0,42.0,2020-09-03,16:42:02
271,1,Details,2020-09-03 16:39:04,126,Normal,Normal,210,beef giniling,0.508,kg,1.0,352.0,178.75,178.75,2020-09-03,16:39:04
270,1,Details,2020-09-03 16:26:47,126,Normal,Normal,230,beef buto-buto 1,1.002,kg,1.0,269.0,269.5,269.5,2020-09-03,16:26:47
292,1,Details,2020-09-03 16:26:17,48,Normal,Normal,691,Mango,0.61,kg,1.0,180.0,109.75,109.75,2020-09-03,16:26:17
291,1,Details,2020-09-03 16:24:54,48,Normal,Normal,100,PORK LAMAN,1.014,kg,1.0,209.0,212.0,212.0,2020-09-03,16:24:54
269,1,Details,2020-09-03 16:19:59,126,Normal,Normal,230,beef buto-buto 1,1.028,kg,1.0,269.0,276.5,276.5,2020-09-03,16:19:59
269,2,Details,2020-09-03 16:20:51,126,Normal,Normal,260,beef balat,0.538,kg,1.0,89.0,48.0,48.0,2020-09-03,16:20:51
268,1,Details,2020-09-03 16:12:51,126,Normal,Normal,823,Boneless Bangus,0.0,PCS,1.0,159.0,159.0,159.0,2020-09-03,16:12:51
267,1,Details,2020-09-03 16:07:07,126,Normal,Normal,435,Longanisa,0.462,kg,1.0,362.0,167.25,167.25,2020-09-03,16:07:07
266,1,Details,2020-09-03 15:48:21,126,Normal,Normal,210,beef giniling,3.012,kg,1.0,352.0,1060.25,1060.25,2020-09-03,15:48:21
265,1,Details,2020-09-03 15:18:16,126,Normal,Normal,435,Longanisa,0.406,kg,1.0,362.0,147.0,147.0,2020-09-03,15:18:16
264,1,Details,2020-09-03 15:00:04,126,Normal,Normal,118,Bacon sliced/skinless liempo,1.97,kg,1.0,385.0,758.5,758.5,2020-09-03,15:00:04
264,2,Details,2020-09-03 15:00:59,126,Normal,Normal,452,Swiss Burger,0.732,kg,1.0,424.0,310.25,310.25,2020-09-03,15:00:59
263,1,Details,2020-09-03 13:44:33,126,Normal,Normal,210,beef giniling,0.506,kg,1.0,352.0,178.0,178.0,2020-09-03,13:44:33
262,1,Details,2020-09-03 12:50:47,126,Normal,Normal,260,beef balat,0.996,kg,1.0,89.0,88.75,88.75,2020-09-03,12:50:47
262,2,Details,2020-09-03 12:51:50,126,Normal,Normal,230,beef buto-buto 1,2.38,kg,1.0,269.0,640.25,640.25,2020-09-03,12:51:50
290,1,Details,2020-09-03 12:47:46,48,Normal,Normal,640,Cabbage,0.504,kg,1.0,69.0,34.75,34.75,2020-09-03,12:47:46
261,1,Details,2020-09-03 12:06:01,126,Normal,Normal,210,beef giniling,0.964,kg,1.0,352.0,339.25,339.25,2020-09-03,12:06:01
261,2,Details,2020-09-03 12:06:24,126,Normal,Normal,420,Smoked Bacon,0.878,kg,1.0,549.0,482.0,482.0,2020-09-03,12:06:24
261,3,Details,2020-09-03 12:06:33,126,Normal,Normal,809,Breakfast Sausage,0.0,PCS,1.0,134.0,134.0,134.0,2020-09-03,12:06:33
261,4,Details,2020-09-03 12:06:45,126,Normal,Normal,809,Breakfast Sausage,0.0,PCS,1.0,134.0,134.0,134.0,2020-09-03,12:06:45
289,1,Details,2020-09-03 12:04:16,48,Normal,Normal,147,Pork bungo,0.0,PCS,2.0,109.0,218.0,218.0,2020-09-03,12:04:16
288,1,Details,2020-09-03 11:45:06,48,Normal,Normal,624,Monggo Beans,0.114,kg,1.0,109.0,12.5,12.5,2020-09-03,11:45:06
287,1,Details,2020-09-03 11:43:06,48,Normal,Normal,630,Patatas,0.688,kg,1.0,99.0,68.0,68.0,2020-09-03,11:43:06
286,1,Details,2020-09-03 11:41:43,48,Normal,Normal,604,Pepino,0.25,kg,1.0,50.0,12.5,12.5,2020-09-03,11:41:43
260,1,Details,2020-09-03 10:59:23,126,Normal,Normal,300,chicken fresh,2.752,kg,1.0,159.0,437.5,437.5,2020-09-03,10:59:23
260,2,Details,2020-09-03 11:00:13,126,Normal,Normal,930,Lehmann's Blend,0.252,kg,1.0,449.0,113.25,113.25,2020-09-03,11:00:13
260,3,Details,2020-09-03 11:00:22,126,Normal,Normal,823,Boneless Bangus,0.0,PCS,2.0,159.0,318.0,318.0,2020-09-03,11:00:22
259,1,Details,2020-09-03 10:47:08,126,Normal,Normal,118,Bacon sliced/skinless liempo,2.696,kg,1.0,385.0,1038.0,1038.0,2020-09-03,10:47:08
285,1,Details,2020-09-03 10:13:11,48,Normal,Normal,691,Mango,1.22,kg,1.0,180.0,219.5,219.5,2020-09-03,10:13:11
284,1,Details,2020-09-03 09:44:55,48,Normal,Normal,520,Chicharon-Bituka,0.0,PCS,2.0,14.0,28.0,28.0,2020-09-03,09:44:55
258,1,Details,2020-09-03 09:41:12,126,Normal,Normal,435,Longanisa,0.594,kg,1.0,362.0,215.0,215.0,2020-09-03,09:41:12
257,1,Details,2020-09-03 09:44:00,126,Normal,Normal,435,Longanisa,0.6,kg,1.0,362.0,217.25,217.25,2020-09-03,09:44:00
256,1,Details,2020-09-03 09:39:24,126,Normal,Normal,210,beef giniling,0.284,kg,1.0,352.0,100.0,100.0,2020-09-03,09:39:24
255,1,Details,2020-09-02 18:38:16,126,Normal,Normal,112,Pork liempo,0.732,kg,1.0,359.0,262.75,262.75,2020-09-02,18:38:16
283,1,Details,2020-09-02 18:12:56,48,Normal,Normal,180,Pork liver,0.626,kg,1.0,119.0,74.5,74.5,2020-09-02,18:12:56
283,2,Details,2020-09-02 18:13:49,48,Normal,Normal,124,Porkchop-batok,0.644,kg,1.0,179.0,115.25,115.25,2020-09-02,18:13:49
282,1,Details,2020-09-02 17:59:29,48,Normal,Normal,575,fresh Tokwa,0.0,PCS,2.0,13.0,26.0,26.0,2020-09-02,17:59:29
281,1,Details,2020-09-02 17:51:04,48,Normal,Normal,630,Patatas,0.312,kg,1.0,99.0,31.0,31.0,2020-09-02,17:51:04
280,1,Details,2020-09-02 17:21:12,48,Normal,Normal,520,Chicharon-Bituka,0.0,PCS,2.0,14.0,28.0,28.0,2020-09-02,17:21:12
254,1,Details,2020-09-02 17:17:55,126,Normal,Normal,210,beef giniling,0.712,kg,1.0,352.0,250.5,250.5,2020-09-02,17:17:55
279,1,Details,2020-09-02 16:56:05,48,Cancel,Normal,124,Porkchop-batok,1.034,kg,1.0,179.0,185.0,185.0,2020-09-02,16:56:05
279,2,Details,2020-09-02 16:57:10,48,Normal,Normal,124,Porkchop-batok,0.818,kg,1.0,179.0,146.5,146.5,2020-09-02,16:57:10
279,3,Details,2020-09-02 16:57:42,48,Normal,Normal,110,Pork giniling,0.24,kg,1.0,231.0,55.5,55.5,2020-09-02,16:57:42
253,1,Details,2020-09-02 16:50:20,126,Normal,Normal,100,PORK LAMAN,1.012,kg,1.0,209.0,211.5,211.5,2020-09-02,16:50:20
253,2,Details,2020-09-02 16:54:45,126,Normal,Normal,210,beef giniling,1.018,kg,1.0,352.0,358.25,358.25,2020-09-02,16:54:45
278,1,Details,2020-09-02 16:54:41,48,Normal,Normal,691,Mango,0.67,kg,1.0,180.0,120.5,120.5,2020-09-02,16:54:41
277,1,Details,2020-09-02 16:52:57,48,Normal,Normal,691,Mango,0.684,kg,1.0,180.0,123.0,123.0,2020-09-02,16:52:57
277,2,Details,2020-09-02 16:53:32,48,Normal,Normal,520,Chicharon-Bituka,0.0,PCS,2.0,14.0,28.0,28.0,2020-09-02,16:53:32
252,1,Details,2020-09-02 16:45:32,126,Normal,Normal,118,Bacon sliced/skinless liempo,0.526,kg,1.0,385.0,202.5,202.5,2020-09-02,16:45:32
252,2,Details,2020-09-02 16:46:44,126,Normal,Normal,120,Pork Chops,0.558,kg,1.0,209.0,116.5,116.5,2020-09-02,16:46:44
252,3,Details,2020-09-02 16:47:59,126,Normal,Normal,823,Boneless Bangus,0.0,PCS,1.0,159.0,159.0,159.0,2020-09-02,16:47:59
252,4,Details,2020-09-02 16:48:26,126,Normal,Normal,435,Longanisa,0.274,kg,1.0,362.0,99.25,99.25,2020-09-02,16:48:26
251,1,Details,2020-09-02 16:07:35,126,Normal,Normal,112,Pork liempo,1.104,kg,1.0,359.0,396.25,396.25,2020-09-02,16:07:35
251,2,Details,2020-09-02 16:09:59,126,Normal,Normal,298,Dogfood,1.13,kg,1.0,77.0,87.0,87.0,2020-09-02,16:09:59
250,1,Details,2020-09-02 16:08:55,126,Normal,Normal,294,BEEF SINUSO/SIKO,2.53,kg,1.0,72.0,182.25,182.25,2020-09-02,16:08:55
276,1,Details,2020-09-02 15:41:19,48,Normal,Normal,640,Cabbage,0.41,kg,1.0,69.0,28.25,28.25,2020-09-02,15:41:19
275,1,Details,2020-09-02 15:40:30,48,Normal,Normal,640,Cabbage,0.95,kg,1.0,69.0,65.5,65.5,2020-09-02,15:40:30
274,1,Details,2020-09-02 15:40:13,48,Normal,Normal,692,Lansones,0.274,kg,1.0,120.0,33.0,33.0,2020-09-02,15:40:13
249,1,Details,2020-09-02 15:38:33,126,Normal,Normal,450,Hamburger Patties,0.32,kg,1.0,519.0,166.0,166.0,2020-09-02,15:38:33
249,2,Details,2020-09-02 15:39:00,126,Normal,Normal,422,smoked bacon-whole,0.69,kg,1.0,549.0,378.75,378.75,2020-09-02,15:39:00
249,3,Details,2020-09-02 15:39:08,126,Normal,Normal,410,Ham,0.592,kg,1.0,489.0,289.5,289.5,2020-09-02,15:39:08
248,1,Details,2020-09-02 15:32:36,126,Normal,Normal,118,Bacon sliced/skinless liempo,0.448,kg,1.0,385.0,172.5,172.5,2020-09-02,15:32:36
247,1,Details,2020-09-02 15:27:42,126,Normal,Normal,460,Cordon Bleu,0.99,kg,1.0,459.0,454.5,454.5,2020-09-02,15:27:42
273,1,Details,2020-09-02 15:22:54,48,Normal,Normal,126,Pork ribs,0.692,kg,1.0,249.0,172.25,172.25,2020-09-02,15:22:54
